抓取时间,抓取时刻,订单号,安,非,赔,保,农,订单标题,金额(元）,年利率,期限（月）,还款方式,每月还款金额,进度,借款状态,剩余时间,结束时间,总投标数,浏览量,借款id,借入信用等级,借入信用分数,借出信用分数,成功次数,流标次数,身份认证,视频认证,学历认证,手机认证,借款目的,性别,年龄,婚姻状况,文化程度,住宅状况,是否购车,户口所在地,毕业学校,学历,学习形式,网站认证,淘宝网认证,卖家信用等级（皇冠数*10+钻石数*1）,关于我,我想要使用这笔款项做什么,我的还款能力说明
2014/05/12,20:50:26,106429,0,0,0,0,0,因创业需要资金~望各位支持~谢谢,100000,15,36,等额本息，每月还款,3467,0.00,投标已结束,,2008/7/10,0,9,yuludange,HR,8,0,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:50:27,106430,0,0,0,0,0,稻田种植急需30000元周转资金,30000,10,12,等额本息，每月还款,0,0.00,投标已结束,,2008/6/30,0,7,zsh2008168,HR,19,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:50:31,106431,0,0,0,0,0,谁能帮帮我应下急!!,3000,10,2,等额本息，每月还款,1519,0.00,投标已结束,,2008/7/1,0,11,xujie454,HR,13,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:50:33,106432,0,0,0,0,0,加盟Q-SPORT专卖店,30000,15,6,等额本息，每月还款,5221,0.00,投标已结束,,2008/7/8,0,20,llyy,HR,13,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:50:39,106436,0,0,0,0,0,开店急需资金急急急急,6000,8,6,等额本息，每月还款,1023,0.00,投标已结束,,2008/7/1,0,14,shihao,HR,10,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:50:41,106437,0,0,0,0,0,本人急需一笔资金贷款,40000,10,36,等额本息，每月还款,1291,0.00,投标已结束,,2008/7/8,0,8,sjzzjl,HR,13,0,0,3,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:50:44,106438,0,0,0,0,0,我想自己做点小生意 赚点钱好讨老婆,15000,20,12,等额本息，每月还款,1390,0.00,投标已结束,,2008/7/10,0,12,zhaolong0713,HR,12,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:50:46,106439,0,0,0,0,0,养猪业流动资金个人借款,100000,8,36,等额本息，每月还款,3134,0.10,投标已结束,,2008/7/13,1,65,cslql,HR,25,10,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:50:48,106440,0,0,0,0,0,急需资金周转谢谢大家支持,20000,18,3,等额本息，每月还款,6868,0.00,投标已结束,,2008/7/10,0,20,s600685,E,37,10,0,4,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:50:50,106441,0,0,0,0,0,流标了，还有可能成功吗请支持我！,10000,10,12,等额本息，每月还款,879,0.00,投标已结束,,2008/7/1,0,11,luojun999,HR,22,10,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:50:52,106442,0,0,0,0,0,交大学最后一年的学费,3000,15,10,等额本息，每月还款,321,0.00,投标已结束,,2008/7/8,0,28,w450304485,E,26,10,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:50:54,106443,0,0,0,0,0,紧急求助各位爱心人士,3000,15,2,等额本息，每月还款,1528,0.00,投标已结束,,2008/7/7,0,7,yydyl1989,HR,9,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:50:56,106444,0,0,0,0,0,真诚合作希望得到真心的朋友,50000,10,24,等额本息，每月还款,2307,0.00,投标已结束,,2008/7/2,0,9,309300535,HR,19,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:50:58,106445,0,0,0,0,0,开一个大型的和多规模的加油站,50000,20,18,等额本息，每月还款,3238,0.00,投标已结束,,2008/7/2,0,12,gzmichael,HR,11,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:00,106446,0,0,0,0,0,刚发现几个投资项目，想做一下,26000,10,12,等额本息，每月还款,2286,0.00,投标已结束,,2008/7/2,0,18,makaiifang,HR,9,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:01,106447,0,0,0,0,0,欧陆风情西餐厅周转资金急!急!急!,80000,20,12,等额本息，每月还款,0,0.00,投标已结束,,2008/7/1,0,7,anna122828,HR,18,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:03,106448,0,0,0,0,0,本人现在有好项目，急需投资！,50000,7,24,等额本息，每月还款,2259,0.00,投标已结束,,2008/7/2,0,15,liusiyu8031,HR,20,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:05,106449,0,0,0,0,0,"短期资金周转借款,急!希好心人帮忙!谢谢",3000,10,8,等额本息，每月还款,389,0.00,投标已结束,,2008/7/2,0,27,ldxiezi,HR,16,0,0,6,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:07,106450,0,0,0,0,0,家境贫困 贷款学习 完成学业 ,15000,1,36,等额本息，每月还款,0,0.00,投标已结束,,2008/7/1,0,16,bobzhang0326,HR,6,0,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:09,106451,0,0,0,0,0,个人发展养殖业短期贷款,40000,10,24,等额本息，每月还款,1846,0.00,投标已结束,,2008/7/2,0,18,wuxi,HR,10,0,0,4,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:13,106453,0,0,0,0,0,真诚借款！急！急！急！,20000,20,6,等额本息，每月还款,0,0.00,投标已结束,,2008/6/30,0,8,zoubi,E,44,20,0,2,0,0,0,1,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:16,106455,0,0,0,0,0,一边打工，一边创业，为了将来,15000,7,8,等额本息，每月还款,0,0.00,投标已结束,,2008/6/28,0,17,siye,HR,14,0,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:18,106456,0,0,0,0,0,和朋友合资开网吧，回本快,50000,11,6,等额本息，每月还款,8603,0.00,投标已结束,,2008/7/15,0,25,carl1105,HR,16,0,0,3,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:20,106457,0,0,0,0,0,本人正在使用期，现缺钱交学杂费,3000,7,12,等额本息，每月还款,260,0.00,投标已结束,,2008/7/2,0,6,hover,HR,12,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:22,106458,0,0,0,0,0,因为妈妈的生日快到了，想带她去旅游，当作生日礼物,6000,10,12,等额本息，每月还款,527,0.00,投标已结束,,2008/7/9,0,15,yami1102,HR,19,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:24,106459,0,0,0,0,0,公司运转不灵，急需资金,100000,7,36,等额本息，每月还款,3088,0.00,投标已结束,,2008/7/2,0,19,hengyu815,E,28,10,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:26,106460,0,0,0,0,0,借款目的是开间服装店,50000,7,24,等额本息，每月还款,2249,0.00,投标已结束,,2008/7/2,0,9,a353593634,HR,9,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:28,106461,0,0,0,0,0,有借有还，再借不难。谢谢帮忙,20000,10,12,等额本息，每月还款,1758,0.00,投标已结束,,2008/7/2,0,9,caozhihua188,HR,16,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:31,106463,0,0,0,0,0,28号前紧急求助，一个想要创业的求助人,25000,7,12,等额本息，每月还款,0,0.00,投标已结束,,2008/6/28,0,8,daikuanren00,HR,8,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:33,106464,0,0,0,0,0,服装加盟连锁店周转资金,5000,10,12,等额本息，每月还款,440,0.00,投标已结束,,2008/7/10,0,6,liujinyui,E,30,10,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:35,106465,0,0,0,0,0,因为只身一人在外遇到暂时的资金困难，保证尽快还款，人格担保。,5000,15,12,等额本息，每月还款,451,0.00,投标已结束,,2008/7/3,0,20,amiya,E,31,10,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:37,106466,0,0,0,0,0,服装加盟连锁店周转资金,50000,10,12,等额本息，每月还款,4396,0.00,投标已结束,,2008/7/10,0,18,liujinyui,E,30,10,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:39,106467,0,0,0,0,0,个人创业贷款，资金周转，每月按时还款,20000,8,36,等额本息，每月还款,627,0.00,投标已结束,,2008/7/2,0,17,luosan83,E,31,10,0,5,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:42,106468,0,0,0,0,0,服装店资金周转困难，寻求好心人帮助,20000,12,6,等额本息，每月还款,3451,0.00,投标已结束,,2008/7/2,0,12,qlovesun,HR,17,0,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:44,106469,0,0,0,0,0,借款开一家鲜榨果蔬汁店,40000,8,24,等额本息，每月还款,1809,0.00,投标已结束,,2008/7/2,0,21,eton1972,HR,21,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:46,106470,0,0,0,0,0,急急急~店开了一半资金不够周转,10000,12,6,等额本息，每月还款,1725,0.00,投标已结束,,2008/7/15,0,9,dzy_1230,HR,8,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:48,106471,0,0,0,0,0,我的信念是：只要有人穿衣服就有人买衣服！,30000,13,24,等额本息，每月还款,1426,0.00,投标已结束,,2008/7/2,0,7,linfeng,HR,13,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:50,106473,0,0,0,0,0,母亲在家住院急需3000元治疗费用,3000,25,3,等额本息，每月还款,1042,0.00,投标已结束,,2008/7/2,0,41,85378174,HR,25,10,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:53,106475,0,0,0,0,0,08秋冬女装好货需要资金周转,50000,20,6,等额本息，每月还款,0,0.00,投标已结束,,2008/6/28,0,10,xiajianbo,HR,25,10,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:55,106476,0,0,0,0,0,小女急需用钱　绝对有能力偿还,30000,20,8,等额本息，每月还款,0,0.00,投标已结束,,2008/6/30,0,22,woshishei,HR,15,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:57,106477,0,0,0,0,0,想购买电脑需要借款5000,5000,25,12,等额本息，每月还款,475,0.00,投标已结束,,2008/7/15,0,19,jiangxian870323,HR,9,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:51:59,106478,0,0,0,0,0,想不到好的标题，可是我真的急用,5000,7,12,等额本息，每月还款,0,0.00,投标已结束,,2008/6/28,0,6,xiangxin_wo,HR,15,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:01,106479,0,0,0,0,0,"因出差将信用卡钱刷完了,报销还没下来,借钱还信用卡",5000,10,1,等额本息，每月还款,5042,0.00,投标已结束,,2008/7/2,0,31,wbssyzj,HR,16,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:02,106480,0,0,0,0,0,購買公司職工內部股票,30000,20,3,等额本息，每月还款,10335,0.00,投标已结束,,2008/7/2,0,19,jimty,HR,14,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:04,106481,0,0,0,0,0,我急需用周转资金！谢谢,30000,15,12,等额本息，每月还款,2708,0.00,投标已结束,,2008/7/5,0,5,820114,HR,12,0,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:06,106482,0,0,0,0,0,中国人的骄傲可是成功的需要钱的内助,10000,20,18,等额本息，每月还款,648,0.00,投标已结束,,2008/7/2,0,11,huangxinjian,HR,10,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:09,106483,0,0,0,0,0,老店新出发主要用于店面扩张,50000,25,12,等额本息，每月还款,4752,0.10,投标已结束,,2008/7/9,1,44,ahdzr,E,34,10,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:16,106487,0,0,0,0,0,"用于装修借款,每月按时还款",40000,8,36,等额本息，每月还款,1257,0.00,投标已结束,,2008/7/10,0,14,juxiaoqi,HR,15,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:19,106489,0,0,0,0,0,本人急需个人信用贷款,25000,10,18,等额本息，每月还款,1501,0.00,投标已结束,,2008/7/2,0,7,wxdddd,HR,11,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:21,106490,0,0,0,0,0,"第一次流标,不气馁,再发,相信拍拍贷的朋友们会支持我的!",6000,20,12,等额本息，每月还款,556,0.00,投标已结束,,2008/7/10,0,69,m66658,B,104,30,7,9,1,1,0,1,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:25,106491,0,0,0,0,0,周转去泰国参加一场国际风云大会,30000,15,6,等额本息，每月还款,5221,0.00,投标已结束,,2008/7/2,0,56,xiliu,E,30,10,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:26,106492,0,0,0,0,0,急需教育资金，谢谢！,10000,8,24,等额本息，每月还款,452,0.00,投标已结束,,2008/7/6,0,12,ilovetony,HR,10,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:28,106493,0,0,0,0,0,旅游区盖新房子，客人比较多，房子不够住。,20000,10,6,等额本息，每月还款,3431,0.00,投标已结束,,2008/7/2,0,23,xunhuan518,HR,12,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:30,106494,0,0,0,0,0,创业资金短缺希望有人帮帮我,20000,10,12,等额本息，每月还款,1758,0.00,投标已结束,,2008/7/4,0,13,keaiweiwei,HR,21,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:33,106495,0,0,0,0,0,煤炭生意短期周转资金,50000,20,12,等额本息，每月还款,4632,0.00,投标已结束,,2008/7/5,0,13,lifei1981,HR,19,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:34,106496,0,0,0,0,0,办宝石加工厂 下岗职工再就业,100000,15,24,等额本息，每月还款,4849,0.00,投标已结束,,2008/7/9,0,13,tzzjm0894,HR,17,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:36,106497,0,0,0,0,0,公司在盈利，只是需要一些钱做周转,50000,25,12,等额本息，每月还款,4752,0.00,投标已结束,,2008/7/2,0,9,jonest,HR,15,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:38,106498,0,0,0,0,0,资金周转不开，急需用钱,40000,8,36,等额本息，每月还款,1253,0.00,投标已结束,,2008/7/2,0,13,zj8863670,HR,21,10,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:40,106499,0,0,0,0,0,有稳定职业和收入，急需资金做投资,30000,20,12,等额本息，每月还款,0,0.17,投标已结束,,2008/7/1,1,48,bjxing8,E,30,10,0,3,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:42,106501,0,0,0,0,0,希望有好心人帮助我创业,100000,12,24,等额本息，每月还款,4707,0.00,投标已结束,,2008/7/2,0,10,anlu12,E,26,10,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:44,106502,0,0,0,0,0,急需用钱，万不得已，决不拖欠，保证按时还清,11000,10,36,等额本息，每月还款,355,0.00,投标已结束,,2008/7/1,0,13,edison851208,HR,15,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:46,106503,0,0,0,0,0,本人忠诚正直求借资金投资企业,50000,17,12,等额本息，每月还款,4560,0.00,投标已结束,,2008/7/11,0,25,cai99,HR,17,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:49,106504,0,0,0,0,0,本人急借钱做生意.......,100000,10,12,等额本息，每月还款,8792,0.00,投标已结束,,2008/7/2,0,9,chenzhiqiang,HR,10,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:51,106505,0,0,0,0,0,谢谢你们急需资金周转,100000,20,12,等额本息，每月还款,9263,0.00,投标已结束,,2008/7/3,0,12,9684,HR,15,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:53,106506,0,0,0,0,0,我因开展监控设备安装工程需要贷款,15000,25,10,等额本息，每月还款,1677,0.00,投标已结束,,2008/7/2,0,9,lyb730506,HR,10,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:54,106507,0,0,0,0,0,涸辙之鲋等待友好人士的大爱,30000,10,36,等额本息，每月还款,968,0.00,投标已结束,,2008/7/2,0,10,qinjiansheng197,HR,13,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:52:58,106509,0,0,0,0,0,准备小妹下个学期的学费,5000,20,12,等额本息，每月还款,463,0.00,投标已结束,,2008/7/2,0,24,lyl3562440,HR,9,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:00,106510,0,0,0,0,0,信誉证明一切  创造美好明天,3000,10,6,等额本息，每月还款,515,0.00,投标已结束,,2008/7/2,0,8,aaaa585858,HR,9,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:02,106511,0,0,0,0,0,为现有店面增加盈利空间借款一月即还,5000,24,1,等额本息，每月还款,5100,100.00,借款成功,,2008/7/3,5,655,wumaocai,D,58,44,3,12,1,1,0,1,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:05,106512,0,0,0,0,0,为现有店面扩大经营规模求借款,20000,24,6,等额本息，每月还款,3571,0.50,投标已结束,,2008/7/20,2,159,wumaocai,D,58,44,3,12,1,1,0,1,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:07,106513,0,0,0,0,0,项目投资性借款（项目主体已经完成并开始启动）,30000,24,3,等额本息，每月还款,10403,1.20,投标已结束,,2008/10/31,3,5,wumaocai,D,58,44,3,12,1,1,0,1,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:10,106514,0,0,0,0,0,"暴利新媒体项目贷款,年回报200%",50000,15,36,等额本息，每月还款,1733,0.00,投标已结束,,2008/7/30,0,44,abc348906225,E,37,10,0,4,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:12,106515,0,0,0,0,0,急!家中急需用钱绝对守信,33000,25,18,等额本息，每月还款,2217,0.00,投标已结束,,2008/7/7,0,67,xiqi850909,HR,16,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:14,106516,0,0,0,0,0,好项目急需资金请各界人士鼎力相助,85000,15,10,等额本息，每月还款,9095,0.00,投标已结束,,2008/7/10,0,16,zhu391870606,HR,17,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:16,106517,0,0,0,0,0,有借有还 再借不难诚信最重要,10000,10,12,等额本息，每月还款,879,0.00,投标已结束,,2008/7/3,0,7,mmmmmm,HR,10,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:18,106518,0,0,0,0,0,创业贷款，本人活泼开朗有能力还,30000,22,18,等额本息，每月还款,1972,0.00,投标已结束,,2008/7/3,0,17,luochi,E,28,10,0,4,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:20,106519,0,0,0,0,0,"短期周转急需借款,绝对有信誉!",15000,8,12,等额本息，每月还款,1305,0.00,投标已结束,,2008/7/15,0,6,rainney,HR,16,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:21,106520,0,0,0,0,0,业务发展急需流动资金,110000,12,6,等额本息，每月还款,18980,6.96,投标已结束,,2008/7/10,23,1043,brianzhu,B,104,42,13,3,0,1,0,1,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:25,106521,0,0,0,0,0,"生意周转,急需5万元进货",50000,10,3,等额本息，每月还款,16945,0.00,投标已结束,,2008/7/8,0,14,azi3428,HR,10,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:27,106522,0,0,0,0,0,PVC塑料扣板模具生产创业计划,100000,8,36,等额本息，每月还款,3134,0.00,投标已结束,,2008/7/3,0,10,dw00,E,28,10,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:28,106523,0,0,0,0,0,你如果知道刚创业难，那就帮我一把啊！,30000,18,18,等额本息，每月还款,1914,0.00,投标已结束,,2008/7/10,0,7,chenghui,HR,10,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:30,106524,0,0,0,0,0,可把自己生命当担保借款,7000,16,3,等额本息，每月还款,2396,0.00,投标已结束,,2008/7/15,0,25,280279950,HR,10,0,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:35,106527,0,0,0,0,0,奥运来了，希望来了。,20000,8,8,等额本息，每月还款,2576,0.00,投标已结束,,2008/7/3,0,16,mingyan100,HR,13,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:38,106528,0,0,0,0,0,急需八千元去办理阀门代理手续,8800,20,1,等额本息，每月还款,8947,0.00,投标已结束,,2008/7/3,0,14,vandudu,HR,17,0,0,3,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:40,106529,0,0,0,0,0,业务扩大继续周转资金,50000,10,12,等额本息，每月还款,4396,0.00,投标已结束,,2008/7/13,0,14,tjdangyi,HR,12,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:41,106530,0,0,0,0,0,购买公司用的一辆小汽车车,50000,7,24,等额本息，每月还款,2259,0.00,投标已结束,,2008/7/3,0,14,zhixing05,HR,18,0,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:45,106533,0,0,0,0,0,走投无路情势所逼谢谢谢谢,3000,20,5,等额本息，每月还款,630,0.00,投标已结束,,2008/7/2,0,19,wwwqqq9876,HR,7,0,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:47,106535,0,0,0,0,0,创业需要资金信守承诺,110000,10,24,等额本息，每月还款,5076,0.00,投标已结束,,2008/7/3,0,25,jason58,HR,17,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:49,106536,0,0,0,0,0,个人创业，急需资金，希望有朋友帮忙,50000,15,18,等额本息，每月还款,3119,0.00,投标已结束,,2008/7/10,0,12,zhai885,HR,16,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:53,106538,0,0,0,0,0,这么多年来，一个不大也不小的心愿,20000,10,18,等额本息，每月还款,1201,0.50,投标已结束,,2008/7/5,2,112,sincere0313,E,39,20,0,1,0,1,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:55,106539,0,0,0,0,0,您愿意帮助一个创业的年轻人吗？ 有房子 车子 企业 工资低压,100000,15,12,等额本息，每月还款,9026,0.00,投标已结束,,2008/7/16,0,16,tangbodm,HR,15,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:57,106541,0,0,0,0,0,资金周转6个月.年底结帐!,50000,20,6,等额本息，每月还款,8826,0.00,投标已结束,,2008/7/3,0,15,hubin_123,HR,8,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:53:59,106542,0,0,0,0,0,"扩大生产,购置新的机器设备",90000,21,8,等额本息，每月还款,12154,0.00,投标已结束,,2008/7/7,0,24,szyycai,E,26,10,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:54:01,106543,0,0,0,0,0,生意资金周转，急需借款,30000,15,24,等额本息，每月还款,1455,0.00,投标已结束,,2008/7/15,0,11,xch686,HR,19,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:54:03,106544,0,0,0,0,0,买车：需18万，借10万。,100000,15,1,等额本息，每月还款,0,0.00,投标已结束,,2008/6/29,0,14,hyh20987978,HR,10,0,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:54:05,106545,0,0,0,0,0,试试拍拍贷的人气指数,100000,18,12,等额本息，每月还款,9168,0.00,投标已结束,,2008/7/3,0,11,longxing2078,HR,13,0,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:54:07,106546,0,0,0,0,0,北京国瑞地产工程项目,100000,10,12,等额本息，每月还款,8792,0.00,投标已结束,,2008/7/3,0,16,4903005,HR,9,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:54:08,106547,0,0,0,0,0,高利润立项项目运转资金,100000,9,24,等额本息，每月还款,4568,0.00,投标已结束,,2008/7/3,0,8,pink627627,HR,20,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:54:10,106548,0,0,0,0,0,坚持到底* 婚房首付还差20000元,20000,20,12,等额本息，每月还款,0,0.00,投标已结束,,2008/6/30,0,9,yunjing6558,E,28,10,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:54:14,106550,0,0,0,0,0,运输资金周转!!紧急求助!!,80000,12,6,等额本息，每月还款,13804,0.00,投标已结束,,2008/7/3,0,13,lixiaolong,HR,15,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:54:16,106551,0,0,0,0,0,因补交学费，急需8000元，请帮帮忙,8000,20,12,等额本息，每月还款,741,0.00,投标已结束,,2008/7/7,0,34,gxdgs,HR,24,10,0,7,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:54:17,106552,0,0,0,0,0,借钱开饭馆急需1万，帮帮忙啊,10000,20,12,等额本息，每月还款,926,0.00,投标已结束,,2008/7/16,0,9,xx040404,HR,14,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:54:19,106553,0,0,0,0,0,相信帮得到我的朋友一起享受快乐的感觉。,10000,15,10,等额本息，每月还款,1070,0.00,投标已结束,,2008/7/2,0,15,5201991,HR,14,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:54:21,106554,0,0,0,0,0,应急、周转资金...,6000,25,6,等额本息，每月还款,1074,0.00,投标已结束,,2008/7/3,0,47,xxxhhh1986,E,36,10,1,4,1,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:54:23,106555,0,0,0,0,0,大学生自主创业有借有还开业以后愿拿营业执照作抵押,50000,15,36,等额本息，每月还款,1733,0.00,投标已结束,,2008/7/3,0,13,ll5205210,HR,9,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:54:25,106556,0,0,0,0,0,本人急需发货，现借2万,20000,12,6,等额本息，每月还款,3451,0.00,投标已结束,,2008/7/3,0,18,qq358484932,HR,21,10,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,20:54:28,106558,0,0,0,0,0,"还款快,信用好!哪个朋友帮下忙..",20000,10,12,等额本息，每月还款,1758,0.00,投标已结束,,2008/7/15,0,10,caijun88888,HR,8,0,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
